"","common_name","total_count","...1","list_ID","scientific_name","date","time","count","duration","location","latitude","longitude","count_tot","month","year"
"4701","Great Crested Flycatcher",75,2596,"S18375175","Myiarchus crinitus",2014-05-13,08:20:00,3,60,"US-MO",38.6389068,-90.2853806,71,5,2014
"4702","Great Crested Flycatcher",75,2597,"S23140528","Myiarchus crinitus",2015-04-30,07:00:00,1,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"4703","Great Crested Flycatcher",75,2598,"S23197329","Myiarchus crinitus",2015-05-03,07:00:00,3,180,"US-MO",38.6389068,-90.2853806,120,5,2015
"4704","Great Crested Flycatcher",75,2599,"S23471799","Myiarchus crinitus",2015-05-13,08:00:00,2,120,"US-MO",38.6389068,-90.2853806,81,5,2015
"4705","Great Crested Flycatcher",75,2600,"S36198905","Myiarchus crinitus",2017-04-23,08:13:00,1,173,"US-MO",38.6389068,-90.2853806,137,4,2017
"4706","Great Crested Flycatcher",75,2601,"S36636292","Myiarchus crinitus",2017-05-07,07:34:00,1,79,"US-MO",38.6389068,-90.2853806,54,5,2017
"4707","Great Crested Flycatcher",75,2602,"S36956314","Myiarchus crinitus",2017-05-18,07:04:00,1,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"4708","Great Crested Flycatcher",75,2603,"S37297406","Myiarchus crinitus",2017-05-31,18:29:00,1,61,"US-MO",38.6389068,-90.2853806,70,5,2017
"4709","Great Crested Flycatcher",75,2604,"S38541052","Myiarchus crinitus",2017-08-08,07:05:00,1,85,"US-MO",38.6389068,-90.2853806,281,8,2017
"4710","Great Crested Flycatcher",75,2605,"S56350152","Myiarchus crinitus",2019-05-16,09:24:00,1,102,"US-MO",38.6389068,-90.2853806,85,5,2019
"4711","Great Crested Flycatcher",75,2606,"S19761146","Myiarchus crinitus",2014-09-07,08:30:00,1,180,"US-MO",38.636316,-90.296545,105,9,2014
"4712","Great Crested Flycatcher",75,2607,"S23065952","Myiarchus crinitus",2015-04-26,07:00:00,1,180,"US-MO",38.636316,-90.296545,142,4,2015
"4713","Great Crested Flycatcher",75,2608,"S89709965","Myiarchus crinitus",2021-06-06,07:02:00,2,49,"US-MO",38.636316,-90.296545,15,6,2021
"4714","Great Crested Flycatcher",75,2609,"S18317547","Myiarchus crinitus",2014-05-10,07:30:00,1,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"4715","Great Crested Flycatcher",75,2610,"S37507879","Myiarchus crinitus",2017-06-10,08:50:00,1,90,"US-MO",38.6129807,-90.2593803,56,6,2017
"4716","Great Crested Flycatcher",75,2611,"S36840529","Myiarchus crinitus",2017-05-13,19:00:00,1,90,"US-MO",38.6066358,-90.2582139,56,5,2017
"4717","Great Crested Flycatcher",75,2612,"S18008385","Myiarchus crinitus",2014-04-20,11:30:00,1,360,"US-MO",36.9724805,-90.1985264,5,4,2014
"4718","Great Crested Flycatcher",75,2613,"S107970844","Myiarchus crinitus",2022-04-24,17:14:00,1,77,"US-OK",36.1255459,-95.9823976,105,4,2022
"4719","Great Crested Flycatcher",75,2614,"S68100906","Myiarchus crinitus",2020-04-30,09:33:00,1,39,"US-OK",36.1501278,-95.8943009,59,4,2020
"4720","Great Crested Flycatcher",75,2615,"S88192658","Myiarchus crinitus",2021-05-15,12:31:00,2,46,"US-OK",36.2222811,-95.9239566,37,5,2021
"4721","Great Crested Flycatcher",75,2616,"S68330982","Myiarchus crinitus",2020-05-03,10:37:00,1,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"4722","Great Crested Flycatcher",75,2617,"S56470322","Myiarchus crinitus",2019-05-18,19:16:00,1,59,"US-OK",36.1301108,-95.9731293,47,5,2019
"4723","Great Crested Flycatcher",75,2618,"S69480260","Myiarchus crinitus",2020-05-10,14:22:00,1,89,"US-OK",36.9709679,-95.9504402,66,5,2020
"4724","Hooded Merganser",73,514,"S22598375","Lophodytes cucullatus",2015-03-30,16:30:00,3,30,"US-VT",43.7829965,-73.3154315,81,3,2015
"4725","Hooded Merganser",73,515,"S99541601","Lophodytes cucullatus",2021-12-27,16:26:00,1,97,"US-FL",27.8035911,-80.426723,100,12,2021
"4726","Hooded Merganser",73,516,"S40746090","Lophodytes cucullatus",2017-11-26,10:04:00,6,18,"US-MO",38.8742116,-90.1772886,24,11,2017
"4727","Hooded Merganser",73,517,"S20964481","Lophodytes cucullatus",2014-12-20,09:30:00,12,150,"US-MO",38.8719313,-90.1843917,469,12,2014
"4728","Hooded Merganser",73,518,"S40744474","Lophodytes cucullatus",2017-11-26,08:49:00,28,24,"US-MO",38.8719313,-90.1843917,223,11,2017
"4729","Hooded Merganser",73,519,"S20974801","Lophodytes cucullatus",2014-12-21,09:15:00,6,165,"US-MO",38.6389068,-90.2853806,157,12,2014
"4730","Hooded Merganser",73,520,"S21095947","Lophodytes cucullatus",2014-12-31,08:00:00,4,120,"US-MO",38.6389068,-90.2853806,322,12,2014
"4731","Hooded Merganser",73,521,"S21350144","Lophodytes cucullatus",2015-01-14,02:30:00,1,60,"US-MO",38.6389068,-90.2853806,152,1,2015
"4732","Hooded Merganser",73,522,"S22360906","Lophodytes cucullatus",2015-03-15,09:00:00,3,120,"US-MO",38.6389068,-90.2853806,157,3,2015
"4733","Hooded Merganser",73,523,"S22776681","Lophodytes cucullatus",2015-04-09,18:20:00,1,25,"US-MO",38.6389068,-90.2853806,42,4,2015
"4734","Hooded Merganser",73,524,"S42135357","Lophodytes cucullatus",2018-01-21,13:37:00,2,127,"US-MO",38.6389068,-90.2853806,275,1,2018
"4735","Hooded Merganser",73,525,"S17251602","Lophodytes cucullatus",2014-03-01,12:30:00,6,60,"US-MO",38.63304,-90.29158,58,3,2014
"4736","Red-headed Woodpecker",68,2000,"S17083650","Melanerpes erythrocephalus",2014-02-16,15:00:00,5,90,"US-IA",43.0889962,-91.1856759,15,2,2014
"4737","Red-headed Woodpecker",68,2001,"S36840514","Melanerpes erythrocephalus",2017-05-13,10:40:00,8,275,"US-MO",38.8636,-92.4504,515,5,2017
"4738","Red-headed Woodpecker",68,2002,"S111728537","Melanerpes erythrocephalus",2022-05-30,08:08:00,2,302,"US-OK",36.850766,-102.8821564,100,5,2022
"4739","Red-headed Woodpecker",68,2003,"S44577908","Melanerpes erythrocephalus",2018-04-14,15:50:00,1,208,"US-MO",38.482151,-90.8242569,222,4,2018
"4740","Red-headed Woodpecker",68,2004,"S1654821","Melanerpes erythrocephalus",2004-04-05,08:15:00,1,180,"US-FL",27.1818195,-81.358746,14,4,2004
"4741","Red-headed Woodpecker",68,2005,"S79023070","Melanerpes erythrocephalus",2021-01-04,13:24:00,1,273,"US-OK",36.8630914,-96.5667034,69,1,2021
"4742","Red-headed Woodpecker",68,2006,"S104891497","Melanerpes erythrocephalus",2022-03-15,12:57:00,4,15,"US-OK",36.9373904,-96.4254453,8,3,2022
"4743","Red-headed Woodpecker",68,2007,"S17855769","Melanerpes erythrocephalus",2014-04-12,08:45:00,8,120,"US-MO",38.690995,-90.2349186,200,4,2014
"4744","Red-headed Woodpecker",68,2008,"S17543272","Melanerpes erythrocephalus",2014-03-20,09:20:00,1,80,"US-MO",38.6389068,-90.2853806,102,3,2014
"4745","Red-headed Woodpecker",68,2009,"S17931688","Melanerpes erythrocephalus",2014-04-17,08:00:00,1,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"4746","Red-headed Woodpecker",68,2010,"S18164541","Melanerpes erythrocephalus",2014-05-01,08:30:00,2,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"4747","Red-headed Woodpecker",68,2011,"S18767759","Melanerpes erythrocephalus",2014-06-12,08:30:00,1,60,"US-MO",38.6389068,-90.2853806,77,6,2014
"4748","Red-headed Woodpecker",68,2012,"S19854966","Melanerpes erythrocephalus",2014-09-16,18:30:00,1,45,"US-MO",38.6389068,-90.2853806,58,9,2014
"4749","Red-headed Woodpecker",68,2013,"S23140557","Melanerpes erythrocephalus",2015-04-29,19:00:00,2,45,"US-MO",38.6389068,-90.2853806,24,4,2015
"4750","Red-headed Woodpecker",68,2014,"S23197329","Melanerpes erythrocephalus",2015-05-03,07:00:00,2,180,"US-MO",38.6389068,-90.2853806,120,5,2015
"4751","Red-headed Woodpecker",68,2015,"S25963234","Melanerpes erythrocephalus",2015-11-22,08:30:00,2,45,"US-MO",38.6389068,-90.2853806,78,11,2015
"4752","Red-headed Woodpecker",68,2016,"S29265867","Melanerpes erythrocephalus",2016-04-27,08:00:00,2,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"4753","Red-headed Woodpecker",68,2017,"S29505290","Melanerpes erythrocephalus",2016-05-08,13:30:00,1,90,"US-MO",38.6383932,-90.267979,43,5,2016
"4754","Red-headed Woodpecker",68,2018,"S35959752","Melanerpes erythrocephalus",2017-04-14,17:47:00,1,88,"US-MO",38.6389068,-90.2853806,53,4,2017
"4755","Red-headed Woodpecker",68,2019,"S36118134","Melanerpes erythrocephalus",2017-04-20,07:00:00,1,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"4756","Red-headed Woodpecker",68,2020,"S36956314","Melanerpes erythrocephalus",2017-05-18,07:04:00,2,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"4757","Red-headed Woodpecker",68,2021,"S42135357","Melanerpes erythrocephalus",2018-01-21,13:37:00,1,127,"US-MO",38.6389068,-90.2853806,275,1,2018
"4758","Red-headed Woodpecker",68,2022,"S56350152","Melanerpes erythrocephalus",2019-05-16,09:24:00,1,102,"US-MO",38.6389068,-90.2853806,85,5,2019
"4759","Red-headed Woodpecker",68,2023,"S19761146","Melanerpes erythrocephalus",2014-09-07,08:30:00,4,180,"US-MO",38.636316,-90.296545,105,9,2014
"4760","Red-headed Woodpecker",68,2024,"S19893404","Melanerpes erythrocephalus",2014-09-21,07:45:00,3,120,"US-MO",38.636316,-90.296545,149,9,2014
"4761","Red-headed Woodpecker",68,2025,"S89709965","Melanerpes erythrocephalus",2021-06-06,07:02:00,1,49,"US-MO",38.636316,-90.296545,15,6,2021
"4762","Red-headed Woodpecker",68,2026,"S19661218","Melanerpes erythrocephalus",2014-09-01,09:00:00,4,120,"US-MO",38.6066358,-90.2582139,43,9,2014
"4763","Red-headed Woodpecker",68,2027,"S37165903","Melanerpes erythrocephalus",2017-05-26,18:09:00,1,69,"US-MO",38.6066358,-90.2582139,79,5,2017
"4764","Red-headed Woodpecker",68,2028,"S88192658","Melanerpes erythrocephalus",2021-05-15,12:31:00,1,46,"US-OK",36.2222811,-95.9239566,37,5,2021
"4765","Red-headed Woodpecker",68,2029,"S88201182","Melanerpes erythrocephalus",2021-05-15,13:20:00,1,72,"US-OK",36.2222811,-95.9239566,33,5,2021
"4766","Red-headed Woodpecker",68,2030,"S54964350","Melanerpes erythrocephalus",2019-04-14,17:06:00,1,99,"US-OK",36.2235555,-95.9005058,62,4,2019
"4767","Red-headed Woodpecker",68,2031,"S64885085","Melanerpes erythrocephalus",2020-02-22,11:32:00,1,113,"US-OK",35.9322711,-95.2811987,331,2,2020
"4768","Yellow-bellied Sapsucker",67,1963,"S41337936","Sphyrapicus varius",2017-12-25,10:30:00,3,330,"US-IL",37.6042906,-89.1945219,80,12,2017
"4769","Yellow-bellied Sapsucker",67,1964,"S22488897","Sphyrapicus varius",2015-03-22,10:00:00,3,240,"US-MO",38.4470333,-90.6632361,68,3,2015
"4770","Yellow-bellied Sapsucker",67,1965,"S1663299","Sphyrapicus varius",2004-04-10,07:30:00,1,270,"US-FL",27.6327266,-82.718157,14,4,2004
"4771","Yellow-bellied Sapsucker",67,1966,"S79442972","Sphyrapicus varius",2021-01-17,14:25:00,1,48,"US-AR",35.38898,-94.4297111,58,1,2021
"4772","Yellow-bellied Sapsucker",67,1967,"S17855769","Sphyrapicus varius",2014-04-12,08:45:00,1,120,"US-MO",38.690995,-90.2349186,200,4,2014
"4773","Yellow-bellied Sapsucker",67,1968,"S17334391","Sphyrapicus varius",2014-03-06,08:20:00,1,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"4774","Yellow-bellied Sapsucker",67,1969,"S17543272","Sphyrapicus varius",2014-03-20,09:20:00,2,80,"US-MO",38.6389068,-90.2853806,102,3,2014
"4775","Yellow-bellied Sapsucker",67,1970,"S17841108","Sphyrapicus varius",2014-04-11,09:30:00,2,60,"US-MO",38.6389068,-90.2853806,103,4,2014
"4776","Yellow-bellied Sapsucker",67,1971,"S17891506","Sphyrapicus varius",2014-04-14,09:00:00,1,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"4777","Yellow-bellied Sapsucker",67,1972,"S17931688","Sphyrapicus varius",2014-04-17,08:00:00,1,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"4778","Yellow-bellied Sapsucker",67,1973,"S20070906","Sphyrapicus varius",2014-10-08,07:45:00,2,45,"US-MO",38.6389068,-90.2853806,120,10,2014
"4779","Yellow-bellied Sapsucker",67,1974,"S20893308","Sphyrapicus varius",2014-12-13,10:30:00,1,120,"US-MO",38.6389068,-90.2853806,144,12,2014
"4780","Yellow-bellied Sapsucker",67,1975,"S21499852","Sphyrapicus varius",2015-01-22,10:30:00,1,30,"US-MO",38.6389068,-90.2853806,85,1,2015
"4781","Yellow-bellied Sapsucker",67,1976,"S22729778","Sphyrapicus varius",2015-04-06,18:30:00,1,45,"US-MO",38.6389068,-90.2853806,44,4,2015
"4782","Yellow-bellied Sapsucker",67,1977,"S22776681","Sphyrapicus varius",2015-04-09,18:20:00,1,25,"US-MO",38.6389068,-90.2853806,42,4,2015
"4783","Yellow-bellied Sapsucker",67,1978,"S33616660","Sphyrapicus varius",2017-01-12,07:00:00,1,90,"US-MO",38.6389068,-90.2853806,272,1,2017
"4784","Yellow-bellied Sapsucker",67,1979,"S35594469","Sphyrapicus varius",2017-03-31,17:47:00,4,80,"US-MO",38.6389068,-90.2853806,84,3,2017
"4785","Yellow-bellied Sapsucker",67,1980,"S35698031","Sphyrapicus varius",2017-04-04,07:00:00,1,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"4786","Yellow-bellied Sapsucker",67,1981,"S35811314","Sphyrapicus varius",2017-04-09,07:47:00,1,74,"US-MO",38.6389068,-90.2853806,51,4,2017
"4787","Yellow-bellied Sapsucker",67,1982,"S35918417","Sphyrapicus varius",2017-04-13,06:59:00,1,109,"US-MO",38.6389068,-90.2853806,247,4,2017
"4788","Yellow-bellied Sapsucker",67,1983,"S40682155","Sphyrapicus varius",2017-11-23,09:58:00,1,134,"US-MO",38.6389068,-90.2853806,71,11,2017
"4789","Yellow-bellied Sapsucker",67,1984,"S17750325","Sphyrapicus varius",2014-04-05,07:45:00,4,120,"US-MO",38.636316,-90.296545,126,4,2014
"4790","Yellow-bellied Sapsucker",67,1985,"S19893404","Sphyrapicus varius",2014-09-21,07:45:00,1,120,"US-MO",38.636316,-90.296545,149,9,2014
"4791","Yellow-bellied Sapsucker",67,1986,"S17575595","Sphyrapicus varius",2014-03-23,15:30:00,1,90,"US-MO",38.6129807,-90.2593803,123,3,2014
"4792","Yellow-bellied Sapsucker",67,1987,"S22828782","Sphyrapicus varius",2015-04-12,11:00:00,3,150,"US-MO",38.6129807,-90.2593803,112,4,2015
"4793","Yellow-bellied Sapsucker",67,1988,"S28837436","Sphyrapicus varius",2016-04-09,09:15:00,3,120,"US-MO",38.6129807,-90.2593803,60,4,2016
"4794","Yellow-bellied Sapsucker",67,1989,"S35453430","Sphyrapicus varius",2017-03-26,16:06:00,1,86,"US-MO",38.6129807,-90.2593803,29,3,2017
"4795","Yellow-bellied Sapsucker",67,1990,"S44377158","Sphyrapicus varius",2018-04-08,16:11:00,2,62,"US-MO",38.6129807,-90.2593803,53,4,2018
"4796","Yellow-bellied Sapsucker",67,1991,"S13571837","Sphyrapicus varius",2013-03-30,09:15:00,4,75,"US-MO",38.6066358,-90.2582139,41,3,2013
"4797","Yellow-bellied Sapsucker",67,1992,"S17873207","Sphyrapicus varius",2014-04-13,10:45:00,1,150,"US-MO",38.6066358,-90.2582139,198,4,2014
"4798","Yellow-bellied Sapsucker",67,1993,"S22809730","Sphyrapicus varius",2015-04-11,18:40:00,10,40,"US-MO",38.6066358,-90.2582139,51,4,2015
"4799","Yellow-bellied Sapsucker",67,1994,"S20025149","Sphyrapicus varius",2014-10-04,09:45:00,1,0,"US-MO",38.6369864,-90.2632856,8,10,2014
"4800","Yellow-bellied Sapsucker",67,1995,"S20070932","Sphyrapicus varius",2014-10-08,08:30:00,1,0,"US-MO",38.6369864,-90.2632856,2,10,2014
"4801","Yellow-bellied Sapsucker",67,1996,"S66184821","Sphyrapicus varius",2020-03-24,18:09:00,2,58,"US-OK",36.1431952,-95.9334761,3154,3,2020
"4802","Yellow-bellied Sapsucker",67,1997,"S66369682","Sphyrapicus varius",2020-03-29,09:31:00,1,189,"US-OK",36.1497985,-96.2401081,219,3,2020
"4803","Yellow-bellied Sapsucker",67,1998,"S79022904","Sphyrapicus varius",2021-01-10,11:02:00,1,93,"US-OK",36.1499519,-96.2529969,107,1,2021
"4804","Northern Rough-winged Swallow",65,3348,"S36840514","Stelgidopteryx serripennis",2017-05-13,10:40:00,1,275,"US-MO",38.8636,-92.4504,515,5,2017
"4805","Northern Rough-winged Swallow",65,3349,"S111728537","Stelgidopteryx serripennis",2022-05-30,08:08:00,2,302,"US-OK",36.850766,-102.8821564,100,5,2022
"4806","Northern Rough-winged Swallow",65,3350,"S18555256","Stelgidopteryx serripennis",2014-05-25,08:40:00,2,300,"US-MO",38.482151,-90.8242569,91,5,2014
"4807","Northern Rough-winged Swallow",65,3351,"S44577908","Stelgidopteryx serripennis",2018-04-14,15:50:00,2,208,"US-MO",38.482151,-90.8242569,222,4,2018
"4808","Northern Rough-winged Swallow",65,3352,"S37035538","Stelgidopteryx serripennis",2017-05-21,11:15:00,4,55,"US-NJ",40.8030808,-74.4555728,33,5,2017
"4809","Northern Rough-winged Swallow",65,3353,"S85336951","Stelgidopteryx serripennis",2021-04-11,12:28:00,1,100,"US-OK",35.9549428,-96.7256498,69,4,2021
"4810","Northern Rough-winged Swallow",65,3354,"S18948766","Stelgidopteryx serripennis",2014-06-29,11:00:00,15,360,"US-MO",37.7291811,-92.3933029,101,6,2014
"4811","Northern Rough-winged Swallow",65,3355,"S45195604","Stelgidopteryx serripennis",2018-05-02,19:16:00,3,28,"US-MO",38.6219912,-90.275188,28,5,2018
"4812","Northern Rough-winged Swallow",65,3356,"S17891506","Stelgidopteryx serripennis",2014-04-14,09:00:00,1,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"4813","Northern Rough-winged Swallow",65,3357,"S18178852","Stelgidopteryx serripennis",2014-05-02,08:15:00,1,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"4814","Northern Rough-winged Swallow",65,3358,"S18310479","Stelgidopteryx serripennis",2014-05-09,18:00:00,1,60,"US-MO",38.6389068,-90.2853806,87,5,2014
"4815","Northern Rough-winged Swallow",65,3359,"S22729778","Stelgidopteryx serripennis",2015-04-06,18:30:00,1,45,"US-MO",38.6389068,-90.2853806,44,4,2015
"4816","Northern Rough-winged Swallow",65,3360,"S35594469","Stelgidopteryx serripennis",2017-03-31,17:47:00,5,80,"US-MO",38.6389068,-90.2853806,84,3,2017
"4817","Northern Rough-winged Swallow",65,3361,"S35698031","Stelgidopteryx serripennis",2017-04-04,07:00:00,4,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"4818","Northern Rough-winged Swallow",65,3362,"S36305628","Stelgidopteryx serripennis",2017-04-27,06:56:00,4,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"4819","Northern Rough-winged Swallow",65,3363,"S36636292","Stelgidopteryx serripennis",2017-05-07,07:34:00,1,79,"US-MO",38.6389068,-90.2853806,54,5,2017
"4820","Northern Rough-winged Swallow",65,3364,"S37374545","Stelgidopteryx serripennis",2017-06-04,07:53:00,3,118,"US-MO",38.6389068,-90.2853806,108,6,2017
"4821","Northern Rough-winged Swallow",65,3365,"S45233334","Stelgidopteryx serripennis",2018-05-03,13:54:00,4,55,"US-MO",38.6389068,-90.2853806,55,5,2018
"4822","Northern Rough-winged Swallow",65,3366,"S89689436","Stelgidopteryx serripennis",2021-06-05,17:55:00,5,85,"US-MO",38.6383932,-90.267979,56,6,2021
"4823","Northern Rough-winged Swallow",65,3367,"S66369682","Stelgidopteryx serripennis",2020-03-29,09:31:00,2,189,"US-OK",36.1497985,-96.2401081,219,3,2020
"4824","Northern Rough-winged Swallow",65,3368,"S106694384","Stelgidopteryx serripennis",2022-04-10,09:00:00,3,44,"US-OK",36.1499519,-96.2529969,79,4,2022
"4825","Least Sandpiper",63,1073,"S67804222","Calidris minutilla",2020-04-25,16:17:00,10,8,"US-OK",36.7858291,-98.3074058,18,4,2020
"4826","Least Sandpiper",63,1074,"S99541601","Calidris minutilla",2021-12-27,16:26:00,7,97,"US-FL",27.8035911,-80.426723,100,12,2021
"4827","Least Sandpiper",63,1075,"S99654122","Calidris minutilla",2021-12-28,09:19:00,6,115,"US-FL",27.8035911,-80.426723,90,12,2021
"4828","Least Sandpiper",63,1076,"S85336951","Calidris minutilla",2021-04-11,12:28:00,6,100,"US-OK",35.9549428,-96.7256498,69,4,2021
"4829","Least Sandpiper",63,1077,"S109319353","Calidris minutilla",2022-05-08,09:23:00,15,17,"US-OK",36.2349276,-95.9115887,56,5,2022
"4830","Least Sandpiper",63,1078,"S99973704","Calidris minutilla",2022-01-02,16:08:00,15,25,"US-OK",36.215678,-95.933325,582,1,2022
"4831","Least Sandpiper",63,1079,"S68330982","Calidris minutilla",2020-05-03,10:37:00,4,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"4832","Nashville Warbler",61,5860,"S67802002","Leiothlypis ruficapilla",2020-04-25,14:13:00,1,97,"US-OK",36.7968283,-98.1921574,75,4,2020
"4833","Nashville Warbler",61,5861,"S69480437","Leiothlypis ruficapilla",2020-05-14,09:21:00,1,219,"US-OK",36.2081998,-96.0600758,97,5,2020
"4834","Nashville Warbler",61,5862,"S20450685","Leiothlypis ruficapilla",2014-11-05,11:00:00,1,0,"US-MO",38.6470591,-90.3067803,4,11,2014
"4835","Nashville Warbler",61,5863,"S45195604","Leiothlypis ruficapilla",2018-05-02,19:16:00,1,28,"US-MO",38.6219912,-90.275188,28,5,2018
"4836","Nashville Warbler",61,5864,"S17931688","Leiothlypis ruficapilla",2014-04-17,08:00:00,1,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"4837","Nashville Warbler",61,5865,"S18164541","Leiothlypis ruficapilla",2014-05-01,08:30:00,2,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"4838","Nashville Warbler",61,5866,"S18178852","Leiothlypis ruficapilla",2014-05-02,08:15:00,2,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"4839","Nashville Warbler",61,5867,"S18284435","Leiothlypis ruficapilla",2014-05-08,08:20:00,2,90,"US-MO",38.6389068,-90.2853806,130,5,2014
"4840","Nashville Warbler",61,5868,"S18337590","Leiothlypis ruficapilla",2014-05-11,09:30:00,1,180,"US-MO",38.6389068,-90.2853806,119,5,2014
"4841","Nashville Warbler",61,5869,"S18375175","Leiothlypis ruficapilla",2014-05-13,08:20:00,1,60,"US-MO",38.6389068,-90.2853806,71,5,2014
"4842","Nashville Warbler",61,5870,"S20016034","Leiothlypis ruficapilla",2014-10-03,08:45:00,2,45,"US-MO",38.6389068,-90.2853806,189,10,2014
"4843","Nashville Warbler",61,5871,"S20047706","Leiothlypis ruficapilla",2014-10-06,08:45:00,4,60,"US-MO",38.6389068,-90.2853806,105,10,2014
"4844","Nashville Warbler",61,5872,"S23140528","Leiothlypis ruficapilla",2015-04-30,07:00:00,1,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"4845","Nashville Warbler",61,5873,"S23471799","Leiothlypis ruficapilla",2015-05-13,08:00:00,1,120,"US-MO",38.6389068,-90.2853806,81,5,2015
"4846","Nashville Warbler",61,5874,"S24840940","Leiothlypis ruficapilla",2015-08-30,07:00:00,1,60,"US-MO",38.6389068,-90.2853806,51,8,2015
"4847","Nashville Warbler",61,5875,"S29265867","Leiothlypis ruficapilla",2016-04-27,08:00:00,1,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"4848","Nashville Warbler",61,5876,"S31926545","Leiothlypis ruficapilla",2016-10-06,12:00:00,5,60,"US-MO",38.6389068,-90.2853806,82,10,2016
"4849","Nashville Warbler",61,5877,"S36198905","Leiothlypis ruficapilla",2017-04-23,08:13:00,4,173,"US-MO",38.6389068,-90.2853806,137,4,2017
"4850","Nashville Warbler",61,5878,"S36636292","Leiothlypis ruficapilla",2017-05-07,07:34:00,1,79,"US-MO",38.6389068,-90.2853806,54,5,2017
"4851","Nashville Warbler",61,5879,"S45158368","Leiothlypis ruficapilla",2018-05-01,18:23:00,1,86,"US-MO",38.6389068,-90.2853806,67,5,2018
"4852","Nashville Warbler",61,5880,"S45233334","Leiothlypis ruficapilla",2018-05-03,13:54:00,1,55,"US-MO",38.6389068,-90.2853806,55,5,2018
"4853","Nashville Warbler",61,5881,"S19761146","Leiothlypis ruficapilla",2014-09-07,08:30:00,1,180,"US-MO",38.636316,-90.296545,105,9,2014
"4854","Nashville Warbler",61,5882,"S18317547","Leiothlypis ruficapilla",2014-05-10,07:30:00,2,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"4855","Nashville Warbler",61,5883,"S45362421","Leiothlypis ruficapilla",2018-05-06,09:35:00,3,134,"US-MO",38.6129807,-90.2593803,86,5,2018
"4856","Nashville Warbler",61,5884,"S18250965","Leiothlypis ruficapilla",2014-05-04,08:45:00,1,120,"US-MO",38.7472557,-90.1926899,143,5,2014
"4857","Nashville Warbler",61,5885,"S23175611","Leiothlypis ruficapilla",2015-05-02,06:50:00,1,105,"US-MO",38.6066358,-90.2582139,103,5,2015
"4858","Nashville Warbler",61,5886,"S45352298","Leiothlypis ruficapilla",2018-05-06,08:05:00,4,50,"US-MO",38.6066358,-90.2582139,58,5,2018
"4859","Nashville Warbler",61,5887,"S19894641","Leiothlypis ruficapilla",2014-09-21,12:30:00,1,0,"US-MO",38.6369864,-90.2632856,3,9,2014
"4860","Nashville Warbler",61,5888,"S19999770","Leiothlypis ruficapilla",2014-10-01,12:00:00,1,0,"US-MO",38.6369864,-90.2632856,1,10,2014
"4861","Nashville Warbler",61,5889,"S20025149","Leiothlypis ruficapilla",2014-10-04,09:45:00,4,0,"US-MO",38.6369864,-90.2632856,8,10,2014
"4862","Nashville Warbler",61,5890,"S20070947","Leiothlypis ruficapilla",2014-10-04,12:00:00,1,0,"US-MO",38.6369864,-90.2632856,2,10,2014
"4863","Nashville Warbler",61,5891,"S23358756","Leiothlypis ruficapilla",2015-05-06,12:00:00,1,0,"US-MO",38.6369864,-90.2632856,2,5,2015
"4864","Nashville Warbler",61,5892,"S23358718","Leiothlypis ruficapilla",2015-05-10,11:00:00,1,0,"US-MO",38.6369864,-90.2632856,1,5,2015
"4865","Nashville Warbler",61,5893,"S107970844","Leiothlypis ruficapilla",2022-04-24,17:14:00,1,77,"US-OK",36.1255459,-95.9823976,105,4,2022
"4866","Nashville Warbler",61,5894,"S68100906","Leiothlypis ruficapilla",2020-04-30,09:33:00,3,39,"US-OK",36.1501278,-95.8943009,59,4,2020
"4867","Nashville Warbler",61,5895,"S68330982","Leiothlypis ruficapilla",2020-05-03,10:37:00,1,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"4868","House Wren",60,3786,"S37075088","Troglodytes aedon",2017-05-22,18:17:00,1,9,"US-VT",43.7829965,-73.3154315,61,5,2017
"4869","House Wren",60,3787,"S1737449","Troglodytes aedon",2004-09-23,20:30:00,2,180,"US-VT",43.8321363,-73.3817802,14,9,2004
"4870","House Wren",60,3788,"S18555256","Troglodytes aedon",2014-05-25,08:40:00,3,300,"US-MO",38.482151,-90.8242569,91,5,2014
